address,address-text,addressbase-custodian,amount,attribution,billing-authority,cardinality,category,census-area,citizen-name,citizen-names,clinical-commissioning-group,collection,combined-authority,company,conservation-area,contact,contribution-funding-status,contribution-purpose,copyright,country,dataset,datatype,datetime,default-field,deliverable,description,developer-agreement,developer-agreement-contribution,developer-agreement-transaction,developer-agreement-type,development-corporation,development-metric,development-plan,development-plan-document,development-plan-status,development-plan-timetable,development-plan-type,development-policies,development-policy,development-policy-area,development-policy-categories,development-policy-category,document,document-url,documentation-url,elapsed,end-date,endpoint,endpoint-url,entry-date,esd-inventory,field,fields,further-education-college-region-uk,further-education-college-uk,geography,geographies,geometry,government-domain,government-organisation,government-service,hash,hazardous-substances,hectares,hostname,identifier,internal-drainage-board,item,jobcentre,jobcentre-district,jobcentre-group,json,key-field,legal-instrument,legislation,licence,local-authority-eng,local-authority-nir,local-authority-sct,local-authority-type,local-resilience-forum,maximum-net-dwellings,minimum-net-dwellings,name,name-cy,national-park-authority,notes,number,official-name,official-name-cy,opendatacommunities-area,opendatacommunities-organisation,organisation,organisations,ownership-status,parameter,parameters,parent-field,pattern,phase,pipeline,planning-application,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,plugin,point,principal-local-authority,prison-estate,provenance,public-authority,purpose,region,regional-park-authority,register,registration-district,registry,replacement-field,request-headers,resource,response-headers,schema,school-type-eng,separator,shielding-hub,short-name,site,site-address,site-plan-url,source,specification,start-date,statistical-geographies,statistical-geography,statistical-geography-county-eng,statistical-geography-local-government-district-nir,statistical-geography-london-borough-eng,statistical-geography-metropolitan-district-eng,statistical-geography-non-metropolitan-district-eng,statistical-geography-registration-district-eng,statistical-geography-registration-district-wls,statistical-geography-unitary-authority-eng,statistical-geography-unitary-authority-wls,status,strategic,street,string,territory,text,transport-authority,twitter,typology,uk,units,url,value,website,wikidata-item
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2018,,,,,,,,,,,,,,1.51,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,local-authority-eng:WDE,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WD_32_11_13,"Jethro's Motel, Lewdown, EX20 4DS",https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,,,19/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2018,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,local-authority-eng:WDE,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,WD_13_12_13,"H10 Woollen Mill, North Tawton",https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,,,19/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2018,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,local-authority-eng:WDE,,not owned by a public authority,,,,,,,,,,permissioned,full planning permission,,,,,,,,,,,,,,,,,,,,,,00682/2014,"Folly Gate Garage, Folly Gate, Okehampton, Devon, EX20 3AH",https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,,,19/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,19/12/2018,,,,,,,,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,22/12/2017,,,,,,local-authority-eng:WDE,,not owned by a public authority,,,,,,,,,,permissioned,outline planning permission,,,,,,,,,,,,,,,,,,,,,,OP13,Hatherleigh Market,https://www.westdevon.gov.uk/article/4292/Brownfield-Land-Register,,,19/12/2018,,,,,,,,,,,,,,,,,,,,,,,,,,
