row-number,field,issue-type,value
1,OwnershipStatus,OwnershipStatus,not owned by public authority
1,NetDwellingsRangeFrom,default,50
1,NetDwellingsRangeTo,default,50
2,OwnershipStatus,OwnershipStatus,not owned by public authority
2,NetDwellingsRangeFrom,default,17
2,NetDwellingsRangeTo,default,17
3,OwnershipStatus,OwnershipStatus,not owned by public authority
3,NetDwellingsRangeFrom,default,35
3,NetDwellingsRangeTo,default,35
4,OwnershipStatus,OwnershipStatus,not owned by public authority
4,NetDwellingsRangeFrom,default,8
4,NetDwellingsRangeTo,default,8
5,OwnershipStatus,OwnershipStatus,not owned by public authority
5,NetDwellingsRangeFrom,default,8
6,OwnershipStatus,OwnershipStatus,not owned by public authority
6,NetDwellingsRangeFrom,default,108
6,NetDwellingsRangeTo,default,108
7,OwnershipStatus,OwnershipStatus,not owned by public authority
7,NetDwellingsRangeFrom,default,8
8,OwnershipStatus,OwnershipStatus,owned by public authority
8,NetDwellingsRangeFrom,default,60
9,OwnershipStatus,OwnershipStatus,not owned by public authority
9,NetDwellingsRangeFrom,default,36
9,NetDwellingsRangeTo,default,36
10,OwnershipStatus,OwnershipStatus,not owned by public authority
10,NetDwellingsRangeFrom,default,173
10,NetDwellingsRangeTo,default,173
11,OwnershipStatus,OwnershipStatus,owned by public authority
11,NetDwellingsRangeFrom,default,9
12,OwnershipStatus,OwnershipStatus,not owned by public authority
12,NetDwellingsRangeFrom,default,85
13,OwnershipStatus,OwnershipStatus,not owned by public authority
13,NetDwellingsRangeFrom,default,28
14,OwnershipStatus,OwnershipStatus,not owned by public authority
14,NetDwellingsRangeFrom,default,9
14,NetDwellingsRangeTo,default,9
15,OwnershipStatus,OwnershipStatus,not owned by public authority
15,NetDwellingsRangeFrom,default,25
15,NetDwellingsRangeTo,default,25
16,OwnershipStatus,OwnershipStatus,not owned by public authority
16,NetDwellingsRangeFrom,default,6
16,NetDwellingsRangeTo,default,6
17,OwnershipStatus,OwnershipStatus,not owned by public authority
17,NetDwellingsRangeFrom,default,9
17,NetDwellingsRangeTo,default,9
18,OwnershipStatus,OwnershipStatus,not owned by public authority
18,NetDwellingsRangeFrom,default,12
18,NetDwellingsRangeTo,default,12
19,OwnershipStatus,OwnershipStatus,not owned by public authority
19,NetDwellingsRangeFrom,default,8
19,NetDwellingsRangeTo,default,8
20,OwnershipStatus,OwnershipStatus,not owned by public authority
20,NetDwellingsRangeFrom,default,8
20,NetDwellingsRangeTo,default,8
21,OwnershipStatus,OwnershipStatus,not owned by public authority
21,NetDwellingsRangeFrom,default,9
21,NetDwellingsRangeTo,default,9
22,OwnershipStatus,OwnershipStatus,not owned by public authority
22,NetDwellingsRangeFrom,default,11
22,NetDwellingsRangeTo,default,11
23,OwnershipStatus,OwnershipStatus,not owned by public authority
23,NetDwellingsRangeFrom,default,6
23,NetDwellingsRangeTo,default,6
24,OwnershipStatus,OwnershipStatus,not owned by public authority
24,NetDwellingsRangeFrom,default,20
24,NetDwellingsRangeTo,default,20
25,OwnershipStatus,OwnershipStatus,not owned by public authority
25,NetDwellingsRangeFrom,default,25
26,OwnershipStatus,OwnershipStatus,not owned by public authority
26,NetDwellingsRangeFrom,default,105
26,NetDwellingsRangeTo,default,105
27,OwnershipStatus,OwnershipStatus,not owned by public authority
27,NetDwellingsRangeFrom,default,9
27,NetDwellingsRangeTo,default,9
28,OwnershipStatus,OwnershipStatus,not owned by public authority
28,NetDwellingsRangeFrom,default,8
28,NetDwellingsRangeTo,default,8
29,OwnershipStatus,OwnershipStatus,not owned by public authority
29,NetDwellingsRangeFrom,default,35
29,NetDwellingsRangeTo,default,35
30,OwnershipStatus,OwnershipStatus,not owned by public authority
30,NetDwellingsRangeFrom,default,27
30,NetDwellingsRangeTo,default,27
31,OwnershipStatus,OwnershipStatus,not owned by public authority
31,NetDwellingsRangeFrom,default,14
31,NetDwellingsRangeTo,default,14
32,OwnershipStatus,OwnershipStatus,owned by public authority
32,NetDwellingsRangeFrom,default,18
32,NetDwellingsRangeTo,default,18
33,OwnershipStatus,OwnershipStatus,not owned by public authority
33,NetDwellingsRangeFrom,default,24
33,NetDwellingsRangeTo,default,24
34,OwnershipStatus,OwnershipStatus,not owned by public authority
34,NetDwellingsRangeFrom,default,12
34,NetDwellingsRangeTo,default,12
35,OwnershipStatus,OwnershipStatus,not owned by public authority
35,NetDwellingsRangeFrom,default,21
35,NetDwellingsRangeTo,default,21
36,OwnershipStatus,OwnershipStatus,not owned by public authority
36,NetDwellingsRangeFrom,default,12
36,NetDwellingsRangeTo,default,12
