OrganisationURI,OrganisationLabel,SiteReference,SiteNameAddress,GeoX,GeoY,SiteplanURL,Hectares,OwnershipStatus,HazardousSubstances,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Deliverable,Notes,FirstAddedDate,LastUpdatedDate,EndDate
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR3,"Land at Weston Paddocks, Whitmoor Road, Bagshot",51.3569,-0.683,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,0.55,Not owned by public authority,,Permissioned,,23/07/2015,,10,,10,yes,Erection of 15 two storey terraced and semi-detached dwellings and 2 two storey buildings to comprise a total of 12 one and two bedroom flats with the creation of a new access to Whitmoor Road.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR4,"Kennels, 79 Guildford Road, Bagshot",51.3588,-0.6826,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,0.27,Unknown ownership,,Permissioned,,10/03/2015,,6,,6,Yes,Demolition of boarding kennels and erection of six 3 bed dwelling houses.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR5,"Queen Anne House, Station Road, Bagshot",51.3635,-0.6908,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,0.26,Not owned by public authority,,Not permissioned,,,,9,,9,Yes,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/4SLAA2017Ap2BagshotSiteAssmts.pdf,18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR13,"325 Guildford Road, Bisley",51.3218,-0.6305,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,0.25,Unknown ownership,,Permissioned,,02/05/2017,,9,,9,Yes,"Erection of 6 three bedroom dwellings in the form of a pair of semi-detached houses and a terrace of two storey houses with accommodation in the roof and 6 two bedroom and 3 studio flats in the form of a three storey block with parking, landscaping and access from Guildford Road following demolition of existing building.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf",18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR14,"FC Brown Ltd, 17 Queens Road, Bisley",51.3206,-0.6325,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,4.181,Not owned by public authority,,Permissioned,,15/05/2015,,96,,110,Yes,"Erection of a total of 110 dwellings with principal access off Queens Road and access serving 2 no. dwellings off Chatton Row together with internal roads, footways and car parking including garages, drainage, landscaping, open space and other associated works following demolition of the existing factory buildings and areas of hardstanding. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf",18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR15,"land r/o 309-315 Guildford Road, Bisley",51.3224,-0.6315,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,0.12,Not owned by public authority,,Not permissioned,,,,6,,6,Yes,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR16,"317-319 Guildford Road, Bisley",51.322,-0.6311,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,0.34,Unknown ownership,,Not permissioned,,,,17,,17,Yes,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/6SLAA2017Ap2BisleySiteAssmts.pdf,18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR18,"Norwich House, Knoll Road, Camberley",51.3395,-0.7442,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,0.2,Unknown ownership,,Permissioned,,17/07/2016,,57,,57,Yes,General Permitted Development Order for a proposed Change of Use from Class B1 to Class C3 to provide 33 one bedroom and 24 two bedroom flats whilst retaining existing basement car parking.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR19,"Burwood House Hotel, 15 London Road, Camberley",51.346,-0.7211,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,0.17,Unknown ownership,,,,,,10,,10,Yes,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,18/12/2017,,
http://opendatacommunities.org/id/district-council/surrey-heath,Surrey Heath Borough Council,SHBR20,"Sparks Garage, 2 London Road, Camberley",51.3494,-0.7133,http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,0.1,Unknown ownership,,Permissioned,,30/08/2017,,9,,10,Yes,Approval of the reserved matters pursuant to outline permission for the erection of 9 x 2 bed flats with associated parking and landscaping.. http://www.surreyheath.gov.uk/sites/default/files/documents/residents/planning/planning-policy/SLAA2017/8SLAA2017Ap2CamberleySiteAssmts.pdf,18/12/2017,,
